"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00014739","BOSTON, MA US","2008-01-30","13.42"," 1557"," 1439","0.04","0.0",,,"50","32",,"  280","  230","0.0","33.1","51.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-01-31","7.83"," 0212"," 0504","0.00","0.0",,,"36","27",,"  260","  280","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-02-01","15.88"," 2358"," 2357","1.14","0.0",,,"54","26",,"  180","  170","0.0","28.0","36.9","    1","    1",,"    1",,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-02","17.45"," 0956"," 1100","0.02","0.0",,,"53","38",,"  260","  280","0.0","30.0","40.9","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-02-03","6.93"," 1328"," 1228","0.00","0.0",,,"45","37",,"  290","  270","0.0","14.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-02-04","5.59"," 0502"," 0459","0.00","0.0",,,"40","32",,"  330","  340","0.0","8.9","13.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-02-05","8.28"," 0714"," 0713","0.43","0.0",,,"45","36",,"  110","  110","0.0","21.0","23.9","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-06","9.62"," 2344"," 2337","0.94","0.0",,,"46","36",,"   60","   30","0.0","19.9","25.1","    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-02-07","12.97"," 0231"," 0152","0.66","0.2",,,"37","29",,"   60","   70","0.0","29.1","33.1","    1",,"    1",,,"    1",,,,,,,"    1",,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-08","6.93"," 2214"," 2209","0.08","0.8",,,"32","28",,"  280","  290","0.0","14.1","17.0","    1",,,,,"    1",,,,,,"    1","    1",,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-09","6.04"," 2010"," 2010","0.05","0.2",,,"37","23",,"  130","  130","0.0","13.0","21.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-10","14.54"," 1611"," 1610","0.05","0.3",,,"43","16",,"  260","  270","0.0","38.0","55.9","    1","    1","    1",,,,,"    1",,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-11","22.37"," 0745"," 0151","0.00","0.0",,,"26","12",,"  280","  300","0.0","31.1","48.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-02-12","7.61"," 0201"," 0810","0.15","2.0",,,"30","16",,"  280","  300","0.0","16.1","23.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1"
"USW00014739","BOSTON, MA US","2008-02-13","10.51"," 0352"," 2306","2.66","1.2",,,"40","25",,"  110","  300","0.0","19.9","29.1","    1","    1",,"    1",,"    1",,,,,,,"    1",,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-14","14.99"," 0938"," 0938","0.00","0.0",,,"39","29",,"  330","  340","0.0","25.1","32.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-02-15","15.43"," 2013"," 2012","0.00","0.0",,,"47","27",,"  280","  270","0.0","28.0","34.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-02-16","10.07"," 0155"," 0029","0.00","0.0",,,"31","20",,"  290","  290","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-02-17","10.96"," 1413"," 1346","0.00","0.0",,,"45","21",,"  210","  210","0.0","23.0","31.1","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-02-18","19.69"," 0923"," 0603","0.54","0.0",,,"62","42",,"  200","  210","0.0","34.9","45.0","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-02-19","16.11"," 1024"," 1026","0.00","0.0",,,"45","28",,"  220","  230","0.0","33.1","40.9",,,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-20","14.54"," 0023"," 0023","0.00","0.0",,,"31","24",,"  270","  260","0.0","25.1","36.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-02-21","11.63"," 1305"," 1606","0.00","0.0",,,"31","20",,"  290","  290","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-02-22","8.50"," 2113"," 1920","0.75","8.9",,,"32","23",,"   10","   30","0.0","17.0","23.0","    1","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1"
"USW00014739","BOSTON, MA US","2008-02-23","7.61"," 0223"," 2052","0.00","0.0",,,"34","25",,"  350","  290","0.0","14.1","21.9","    1",,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-24","10.07"," 0317"," 1716","0.00","0.0",,,"39","22",,"  310","  280","0.0","16.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-02-25","8.95"," 1947"," 1934","0.00","0.0",,,"47","26",,"  270","  260","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-02-26","6.93"," 2045"," 2036","0.39","0.0",,,"40","29",,"  110","  120","0.0","25.1","30.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-27","11.41"," 2139"," 2255","0.05","0.9",,,"40","25",,"  300","  290","0.0","19.9","25.1","    1",,,,,,,,,,,"    1","    1",,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-28","14.09"," 2008"," 1806","0.03","0.5",,,"28","17",,"  330","  300","0.0","21.9","32.0","    1",,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON, MA US","2008-02-29","9.17"," 1923"," 1927","0.00","0.0",,,"25","11",,"  180","  160","0.0","17.9","23.9",,,,,,,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON, MA US","2008-03-01","12.08"," 2305"," 2301","0.24","1.0",,,"39","25",,"  270","  290","0.0","23.0","30.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-03-02","16.11"," 0829"," 0854","0.00","0.0",,,"41","28",,"  300","  300","0.0","28.0","36.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-03","12.30"," 2302"," 1528","0.00","0.0",,,"49","26",,"  230","  210","0.0","23.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-04","15.21"," 1014"," 0814","0.36","0.0",,,"60","39",,"  250","  230","0.0","25.9","36.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-03-05","18.12"," 1424"," 1916","0.28","0.0",,,"60","37",,"  230","  290","0.0","31.1","38.9","    1","    1",,,"    1",,,,"    1",,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-03-06","9.62"," 0109"," 0015","0.00","0.0",,,"42","34",,"  280","  270","0.0","17.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-07","8.50"," 2336"," 2347","0.17","0.0",,,"43","31",,"   60","   50","0.0","19.9","21.9","    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-03-08","12.97"," 2147"," 2146","1.88","0.0",,,"58","37",,"  230","  220","0.0","38.9","47.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-03-09","21.92"," 0116"," 0305","0.00","0.0",,,"51","29",,"  220","  230","0.0","38.9","49.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-10","11.18"," 1645"," 1645","0.00","0.0",,,"39","25",,"  290","  280","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-11","9.40"," 2127"," 2200","0.00","0.0",,,"43","26",,"  220","  230","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-12","11.86"," 1629"," 1624","0.19","0.0",,,"43","34",,"  310","  310","0.0","23.9","33.1","    1",,,,"    1",,,"    1",,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-03-13","11.86"," 1604"," 0010","0.00","0.0",,,"38","29",,"  110","  320","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-14","6.26"," 1443"," 1244","0.00","0.0",,,"51","32",,"  110","   90","0.0","13.0","16.1",,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-03-15","14.09"," 1304"," 1222","0.31","0.0",,,"40","34",,"   20","   30","0.0","25.1","32.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-03-16","8.50"," 2244"," 2350","0.00","0.0",,,"41","34",,"  330","  310","0.0","23.0","32.0",,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-03-17","15.21"," 0805"," 0804","0.00","0.0",,,"44","29",,"  330","  320","0.0","25.1","32.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-18","8.50"," 2351"," 2350","0.00","0.0",,,"39","28",,"  210","  200","0.0","13.0","16.1",,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-03-19","9.17"," 0601"," 0921","0.49","0.0",,,"41","33",,"  170","  130","0.0","19.9","23.9","    1",,,"    1","    1",,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-03-20","15.21"," 1723"," 1553","0.27","0.0",,,"45","36",,"  300","  300","0.0","30.0","40.9","    1",,,,"    1",,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-03-21","23.71"," 1248"," 1258","0.00","0.0",,,"40","30",,"  300","  290","0.0","36.0","46.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-22","14.54"," 0136"," 0135","0.00","0.0",,,"47","30",,"  270","  270","0.0","23.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-23","10.07"," 1211"," 1210","0.00","0.0",,,"45","29",,"  310","  290","0.0","17.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-24","6.93"," 1548"," 1546","0.00","0.0",,,"44","28",,"  100","  110","0.0","16.1","19.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-25","13.42"," 2115"," 2306","0.00","0.0",,,"38","28",,"  190","  210","0.0","19.9","25.1",,,,,"    1",,,,,,,,,,,,"    1",,,
"USW00014739","BOSTON, MA US","2008-03-26","17.00"," 1614"," 0043","0.00","0.0",,,"58","38",,"  290","  200","0.0","25.9","36.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-03-27","9.17"," 1501"," 1501","0.00","0.0",,,"55","37",,"  220","  220","0.0","17.9","30.0",,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-03-28","10.07"," 1448"," 1425","0.28","0.0",,,"43","35",,"   30","   20","0.0","19.9","23.9","    1",,"    1","    1","    1",,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-03-29","14.32"," 1343"," 1431","0.00","0.0",,,"36","27",,"  320","  300","0.0","25.1","32.0","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2008-03-30","9.62"," 0007"," 0056","0.00","0.0",,,"41","26",,"  320","  340","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-03-31","11.41"," 2351"," 2350","0.19","0.0",,,"53","29",,"  220","  220","0.0","21.0","25.9","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-01","22.59"," 1317"," 0939","0.17","0.0",,,"64","52",,"  230","  220","0.0","32.0","44.1","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-02","20.36"," 1603"," 0406","0.00","0.0",,,"55","36",,"  300","  300","0.0","32.0","40.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-03","12.53"," 1449"," 1536","0.00","0.0",,,"53","33",,"  270","  250","0.0","21.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-04","8.95"," 1121"," 1121","0.73","0.0",,,"44","37",,"  120","  120","0.0","23.9","30.0","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-05","5.82"," 1537"," 1714","0.06","0.0",,,"54","39",,"  320","  340","0.0","16.1","21.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-06","15.66"," 0943"," 1510","0.01","0.0",,,"42","39",,"   50","   50","0.0","23.0","29.1","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-07","14.76"," 0757"," 0750","0.00","0.0",,,"43","36",,"   60","   60","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-08","8.95"," 0827"," 1132","0.00","0.0",,,"45","33",,"   70","   90","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-09","7.61"," 1857"," 1901","0.00","0.0",,,"53","33",,"  180","  150","0.0","17.0","25.1","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-10","11.86"," 1233"," 1232","0.00","0.0",,,"72","47",,"  260","  260","0.0","25.1","31.1","    1",,,,"    1",,,"    1",,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-11","6.26"," 0203"," 0205","0.02","0.0",,,"53","44",,"  340","  330","0.0","16.1","21.0",,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-12","8.50"," 1951"," 1951","0.45","0.0",,,"61","44",,"   10","   10","0.0","21.0","25.1","    1",,"    1",,"    1",,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-13","9.62"," 1701"," 1700","0.01","0.0",,,"49","38",,"  320","  330","0.0","21.0","25.1","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-14","10.29"," 0745"," 1258","0.00","0.0",,,"55","36",,"  340","  290","0.0","19.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-15","9.84"," 1553"," 1609","0.00","0.0",,,"53","37",,"  110","  120","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-16","8.28"," 1503"," 1519","0.00","0.0",,,"58","37",,"  110","  110","0.0","19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-17","6.71"," 1318"," 1318","0.00","0.0",,,"56","40",,"  100","  100","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-18","5.37"," 1129"," 1135","0.00","0.0",,,"68","43",,"  110","  100","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-19","7.83"," 1507"," 1339","0.00","0.0",,,"57","46",,"   90","   90","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-20","11.63"," 1532"," 1531","0.00","0.0",,,"55","45",,"  110","  110","0.0","25.1","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-21","6.93"," 1603"," 1648","0.00","0.0",,,"52","44",,"   90","   70","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-22","7.16"," 1514"," 1456","0.00","0.0",,,"67","44",,"  110","  110","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-23","9.17"," 2146"," 1637","0.00","0.0",,,"84","50",,"  240","  270","0.0","16.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-24","14.32"," 1027"," 1117","0.00","0.0",,,"74","53",,"  330","  330","0.0","23.9","34.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-25","9.84"," 1428"," 1427","0.00","0.0",,,"62","49",,"  110","  110","0.0","23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-04-26","9.84"," 1222"," 1148","0.00","0.0",,,"53","44",,"   90","   90","0.0","17.0","21.9",,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-27","6.49"," 1720"," 1609","0.00","0.0",,,"51","46",,"   90","   90","0.0","14.1","16.1",,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-28","11.41"," 1223"," 1312","0.58","0.0",,,"58","44",,"  110","  110","0.0","25.1","31.1","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-29","13.20"," 1641"," 1537","0.95","0.0",,,"60","45",,"  300","  290","0.0","29.1","40.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-04-30","10.96"," 1806"," 0839","0.00","0.0",,,"53","42",,"  310","  300","0.0","17.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-01","8.50"," 1551"," 1408","0.00","0.0",,,"60","40",,"  110","  280","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-02","6.49"," 1921"," 1706","0.14","0.0",,,"50","46",,"  100","   70","0.0","14.1","17.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-03","10.74"," 1439"," 0822","0.07","0.0",,,"48","43",,"  100","  100","0.0","17.9","23.0","    1",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-04","9.62"," 0526"," 0603","0.24","0.0",,,"52","45",,"  100","  110","0.0","19.9","21.9","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-05","7.38"," 1628"," 1639","0.00","0.0",,,"58","44",,"  120","  110","0.0","17.9","21.0","    1","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-06","7.61"," 2128"," 1806","0.00","0.0",,,"66","46",,"  240","  200","0.0","15.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-07","10.74"," 1414"," 1819","0.00","0.0",,,"70","55",,"  110","  190","0.0","19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-08","13.42"," 1620"," 1729","0.04","0.0",,,"77","57",,"  270","  290","0.0","23.0","31.1","    1",,,,"    1",,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-09","9.62"," 2153"," 2155","0.21","0.0",,,"61","48",,"   60","   50","0.0","16.1","21.9","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-10","12.75"," 0912"," 0849","0.00","0.0",,,"59","48",,"   40","   30","0.0","21.9","28.0",,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-11","10.29"," 1235"," 1255","0.00","0.0",,,"58","46",,"   90","  100","0.0","21.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-12","20.13"," 0313"," 1044","0.00","0.0",,,"51","47",,"   90","   40","0.0","30.0","36.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-13","13.65"," 0756"," 0755","0.00","0.0",,,"66","46",,"   40","   30","0.0","33.1","40.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-14","8.50"," 1227"," 1158","0.00","0.0",,,"60","48",,"   80","   90","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-15","8.28"," 1007"," 0958","0.00","0.0",,,"69","52",,"  220","  240","0.0","14.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-16","6.71"," 1052"," 1044","0.25","0.0",,,"59","48",,"   80","   90","0.0","13.0","16.1","    1",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-17","10.51"," 1427"," 1142","0.44","0.0",,,"73","50",,"  100","  310","0.0","21.0","28.0","    1",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-18","10.74"," 1612"," 1609","0.00","0.0",,,"71","55",,"  220","  210","0.0","23.0","31.1",,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-19","17.90"," 1837"," 1836","0.00","0.0",,,"60","50",,"  280","  290","0.0","31.1","40.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-20","11.63"," 1235"," 1045","0.00","0.0",,,"66","45",,"  190","  210","0.0","17.9","25.1",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-21","9.84"," 1514"," 1513","0.00","0.0",,,"71","50",,"  220","  220","0.0","21.9","25.9",,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-22","10.51"," 1834"," 1700","0.33","0.0",,,"60","49",,"  330","  350","0.0","21.0","32.0",,,,,"    1",,,"    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-23","14.09"," 1638"," 1341","0.00","0.0",,,"72","48",,"  300","  350","0.0","25.1","36.9",,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-24","10.51"," 1419"," 1417","0.00","0.0",,,"72","53",,"  330","  330","0.0","21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-25","11.18"," 1856"," 1856","0.00","0.0",,,"71","55",,"  190","  190","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-26","16.33"," 1619"," 1628","0.00","0.0",,,"80","53",,"  210","  210","0.0","30.0","36.9",,,,,"    1",,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-27","14.99"," 2220"," 2158","0.99","0.0",,,"83","57",,"  340","  340","0.0","25.1","33.1","    1","    1","    1",,"    1",,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-05-28","9.84"," 0951"," 1037","0.00","0.0",,,"68","51",,"  350","  320","0.0","21.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-29","13.42"," 1553"," 1552","0.00","0.0",,,"77","52",,"  270","  270","0.0","21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-30","10.29"," 1539"," 1537","0.00","0.0",,,"66","58",,"  110","  110","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-05-31","14.99"," 1313"," 1311","0.02","0.0",,,"76","62",,"  220","  220","0.0","28.0","33.1","    1",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-06-01","11.63"," 1631"," 1702","0.00","0.0",,,"82","61",,"  310","  310","0.0","21.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-06-02","8.95"," 1235"," 1456","0.00","0.0",,,"78","59",,"  320","  320","0.0","17.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-06-03","9.84"," 1748"," 1459","0.00","0.0",,,"86","61",,"  200","  240","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-06-04","7.83"," 2102"," 2101","0.56","0.0",,,"70","53",,"   10","   10","0.0","14.1","17.0","    1",,,,"    1",,,"    1",,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-06-05","10.51"," 1124"," 1123","0.00","0.0",,,"59","52",,"   30","   30","0.0","21.0","25.1","    1",,,,,,,"    1",,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-06-06","5.82"," 2056"," 2030","0.22","0.0",,,"61","52",,"  220","  210","0.0","13.0","17.0","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2008-06-07","7.61"," 1620"," 1629","0.00","0.0",,,"92","57",,"  230","  240","0.0","19.9","23.9","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2008-06-08","10.74"," 1742"," 1741","0.00","0.0",,,"93","77",,"  270","  270","0.0","19.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-06-09","7.61"," 1122"," 1121","0.00","0.0",,,"95","66",,"  310","  320","0.0","17.9","25.1","    1",,,,,,"    1","    1",,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2008-06-10","7.16"," 2316"," 2315","0.00","0.0",,,"95","63",,"  290","  300","0.0","32.0","44.1","    1",,"    1",,,,"    1","    1",,,"    1","    1",,,,,,,,
"USW00014739","BOSTON, MA US","2008-06-11","10.96"," 1521"," 1520","0.00","0.0",,,"87","66",,"  280","  290","0.0","21.0","28.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-06-12","10.51"," 1007"," 0810","0.00","0.0",,,"81","67",,"  330","  310","0.0","21.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-06-13","7.38"," 2247"," 2256","0.00","0.0",,,"78","60",,"  240","  250","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2008-06-14","8.50"," 1450"," 1449","0.00","0.0",,,"75","63",,"  100","  100","0.0","17.0","21.0","    1",,"    1",,"    1",,,,,,,,,,"    1",,,,,
